Solution,RMSE
"[0.71924212 0.04492965 0.30592018 0.53555306 0.31354436 0.69024421
 0.59183878 0.9620677  0.18345207 0.01093185 0.95879918 0.17540922
 0.21497068 0.41194734 0.6783137  0.51555895 0.68099649 0.10814017
 0.77954636 0.12548449 0.83026145 0.81405573 0.8760284  0.3578255
 0.43189014 0.12731828]",0.0664708354275848
"[0.71299763 0.03277583 0.3106355  0.54648838 0.3230444  0.6903667
 0.59673043 0.95476366 0.18030779 0.01242633 0.96643036 0.18189989
 0.22952717 0.40431325 0.67994    0.51163806 0.68506654 0.10277723
 0.78003083 0.11758435 0.83514548 0.81927777 0.87530429 0.36308379
 0.42959029 0.13442441]",0.07601815659544375
"[0.716581   0.04231022 0.30867817 0.54463532 0.3326947  0.69386837
 0.60567551 0.95624066 0.16898874 0.0161735  0.9583048  0.18666276
 0.21898392 0.40389755 0.6808918  0.52274832 0.68872832 0.09273262
 0.78091786 0.11603419 0.84513177 0.80625918 0.87977563 0.36354308
 0.43403105 0.12129536]",0.08659010248671435
"[0.70655275 0.05085016 0.31325321 0.54463532 0.3243935  0.69377851
 0.60149341 0.95522267 0.17337357 0.0064     0.96200474 0.18556665
 0.22363569 0.41044152 0.67470865 0.51653917 0.68546563 0.10253877
 0.78893941 0.11676823 0.83514548 0.81952229 0.88180523 0.35479588
 0.43573615 0.12268693]",0.029608227626709005
"[0.7101     0.04929138 0.30453342 0.54463532 0.32143593 0.6963095
 0.59231097 0.95522267 0.17939303 0.01026524 0.96176181 0.17651342
 0.21898392 0.40151589 0.68200681 0.51122406 0.69013172 0.10490772
 0.78769212 0.11410697 0.83443158 0.81646564 0.88308737 0.35672311
 0.43475631 0.12085455]",0.056959241586787036
"[0.71511937 0.03960137 0.30770882 0.5502462  0.32473463 0.69377851
 0.60074374 0.95522267 0.18160993 0.01227871 0.96977336 0.17816625
 0.21358886 0.40431325 0.67807809 0.51653917 0.68969863 0.09979112
 0.79312868 0.11758435 0.832599   0.8093531  0.87957472 0.36072881
 0.43327504 0.12245047]",0.07222455967425928
"[0.7101     0.03926555 0.30867817 0.54073458 0.3230444  0.69280572
 0.58924815 0.95691478 0.17463625 0.01252406 0.96657545 0.17544716
 0.21898392 0.40587254 0.6783137  0.51653917 0.68872832 0.10277723
 0.78769212 0.12293466 0.83514548 0.81626798 0.8886379  0.34929517
 0.43376158 0.11847999]",0.07324185716955667
"[0.71048253 0.04512842 0.31244611 0.54481713 0.3230444  0.69377851
 0.59688419 0.95342436 0.17939303 0.00866667 0.96644119 0.17876705
 0.21696609 0.40922316 0.6783137  0.52232179 0.6864646  0.09853356
 0.78252071 0.11529686 0.82974742 0.81599685 0.88296258 0.35545944
 0.43185729 0.12507598]",0.04514082686235486
"[0.7106423  0.03991822 0.30867817 0.55016702 0.32234618 0.69377851
 0.59734313 0.96032783 0.17400194 0.0064     0.96494838 0.18032658
 0.21898392 0.40535137 0.67476877 0.51793137 0.68766165 0.10663972
 0.78769212 0.11525571 0.83318364 0.81619063 0.88558541 0.35479588
 0.431984   0.12245047]",0.029541165375564955
"[0.70997956 0.04812148 0.3123501  0.53918192 0.32774011 0.69377851
 0.59242595 0.95736457 0.17393901 0.00437523 0.96494838 0.178612
 0.22220359 0.40724209 0.67985525 0.51653917 0.68818493 0.10616383
 0.78769212 0.11758435 0.83165011 0.81368591 0.88228374 0.35893669
 0.43128983 0.12033808]",0.0867644805768065
"[0.7099839  0.03920793 0.30926624 0.54833819 0.31824582 0.69377851
 0.59629483 0.95976334 0.17583869 0.0064     0.96326777 0.17714265
 0.22179053 0.40431325 0.67436398 0.51553931 0.68872832 0.09868221
 0.78769212 0.11481197 0.83514548 0.81828079 0.88308737 0.3552941
 0.42971093 0.12640054]",0.02993576015926433
"[0.71609791 0.04524761 0.31282379 0.54451887 0.32520694 0.69733891
 0.59734313 0.96032783 0.17445537 0.006794   0.95890439 0.18330504
 0.21560407 0.39914399 0.67946405 0.51783925 0.68766165 0.10543362
 0.78226571 0.11525571 0.83826253 0.81280437 0.88962812 0.35300694
 0.42620413 0.12788288]",0.03333394790387021
"[0.715456   0.03956518 0.31138073 0.54485891 0.31880642 0.69805686
 0.59734313 0.961732   0.17400194 0.01154014 0.96494838 0.18016733
 0.21682083 0.40251516 0.67633908 0.52089558 0.68319687 0.10208288
 0.78900304 0.11404113 0.83848366 0.82109309 0.88558541 0.35479588
 0.43730296 0.11661739]",0.067693504736131
"[0.71085012 0.0430625  0.30968563 0.55291394 0.31960298 0.69625177
 0.59629797 0.96032783 0.17400194 0.0064     0.96436574 0.18526949
 0.22358841 0.402814   0.67377837 0.51793137 0.68766165 0.10663972
 0.78197162 0.11633153 0.83867452 0.81832862 0.88687784 0.35192964
 0.43552282 0.12245047]",0.02962104991367997
"[0.71001709 0.03449554 0.31419719 0.54649    0.32263079 0.69377851
 0.59734313 0.96017433 0.17920152 0.00916315 0.95900811 0.18032658
 0.21431565 0.40331436 0.67922036 0.51515607 0.69235776 0.11175486
 0.79321558 0.12016674 0.83776818 0.8182727  0.88456935 0.35836483
 0.42849714 0.11757109]",0.044393137807584256
"[0.70901942 0.03773687 0.30867817 0.54843702 0.317659   0.69377851
 0.60200047 0.96032783 0.17400194 0.01093393 0.96992771 0.17444954
 0.2195131  0.41033568 0.67476877 0.52343248 0.68766165 0.10663132
 0.78558134 0.11525571 0.83831626 0.81066122 0.8836979  0.35479588
 0.43190101 0.11635319]",0.060936094022330314
"[0.713185   0.04468692 0.30867817 0.55334072 0.3204194  0.69281025
 0.5995356  0.96278678 0.17400194 0.01159721 0.96158707 0.18032658
 0.21878854 0.40535137 0.67095672 0.5158687  0.68766165 0.10663972
 0.78769212 0.1203115  0.83897699 0.81326725 0.88558541 0.35019644
 0.43232866 0.12245047]",0.07031910591223198
"[0.70536191 0.03704494 0.31020875 0.55580939 0.31797599 0.69481887
 0.59328265 0.96189312 0.17536068 0.0064     0.96216285 0.17536307
 0.21898392 0.40850275 0.67359384 0.51217694 0.68582415 0.11023335
 0.7910051  0.11525571 0.83942752 0.81533755 0.88856731 0.35538092
 0.431984   0.12477831]",0.02977549080633895
